"","location","time","execrlc"
"6507","YEM",1981,0
"6508","YEM",1982,0
"6509","YEM",1983,0
"6510","YEM",1984,0
"6511","YEM",1985,0
"6512","YEM",1986,0
"6513","YEM",1987,0
"6514","YEM",1988,0
"6515","YEM",1989,0
"6516","YEM",1990,0
"6517","YEM",1991,0
"6518","YEM",1992,0
"6519","YEM",1993,0
"6520","YEM",1994,0
"6521","YEM",1995,0
"6522","YEM",1996,0
"6523","YEM",1997,0
"6524","YEM",1998,0
"6525","YEM",1999,0
"6526","YEM",2000,0
"6527","YEM",2001,0
"6528","YEM",2002,0
"6529","YEM",2003,0
"6530","YEM",2004,0
"6531","YEM",2005,0
"6532","YEM",2006,0
"6533","YEM",2007,0
"6534","YEM",2008,0
"6535","YEM",2009,0
"6536","YEM",2010,0
"6537","YEM",2011,0
"6538","YEM",2012,0
"6539","YMD",1975,3
"6540","YMD",1976,3
"6541","YMD",1977,3
"6542","YMD",1978,3
"6543","YMD",1979,3
"6544","YMD",1980,3
"6545","YMD",1981,3
"6546","YMD",1982,3
"6547","YMD",1983,3
"6548","YMD",1984,3
"6549","YMD",1985,3
"6550","YMD",1986,3
"6551","YMD",1987,3
"6552","YMD",1988,3
"6553","YMD",1989,3
"6554","YMD",1990,NA
"6555","YMD",1991,NA
"6556","YMD",1992,NA
"6557","YMD",1993,NA
"6558","YMD",1994,NA
"6559","YMD",1995,NA
"6560","YMD",1996,NA
"6561","YMD",1997,NA
"6562","YMD",1998,NA
"6563","YMD",1999,NA
"6564","YMD",2000,NA
"6565","YMD",2001,NA
"6566","YMD",2002,NA
"6567","YMD",2003,NA
"6568","YMD",2004,NA
"6569","YMD",2005,NA
"6570","YMD",2006,NA
"6571","YMD",2007,NA
"6572","YMD",2008,NA
"6573","YMD",2009,NA
"6574","YMD",2010,NA
"6575","YMD",2011,NA
"6576","YSR",1975,3
"6577","YSR",1976,3
"6578","YSR",1977,3
"6579","YSR",1978,3
"6580","YSR",1979,3
"6581","YSR",1980,3
"6582","YSR",1981,3
"6583","YSR",1982,3
"6584","YSR",1983,3
"6585","YSR",1984,3
"6586","YSR",1985,3
"6587","YSR",1986,3
"6588","YSR",1987,3
"6589","YSR",1988,3
"6590","YSR",1989,3
"6591","YSR",1990,3
"6592","YSR",1991,3
"6593","YSR",1992,0
"6594","YSR",1993,3
"6595","YSR",1994,3
"6596","YSR",1995,3
"6597","YSR",1996,3
"6598","YSR",1997,3
"6599","YSR",1998,3
"6600","YSR",1999,3
"6601","YSR",2000,3
"6602","YSR",2001,3
"6603","YSR",2002,NA
"6604","YSR",2003,NA
"6605","YSR",2004,NA
"6606","YSR",2005,NA
"6607","YSR",2006,NA
"6608","YSR",2007,NA
"6609","YSR",2008,NA
"6610","YSR",2009,NA
"6611","YSR",2010,NA
"6612","YSR",2011,NA
"6613","ZAF",1975,1
"6614","ZAF",1976,1
"6615","ZAF",1977,1
"6616","ZAF",1978,1
"6617","ZAF",1979,1
"6618","ZAF",1980,1
"6619","ZAF",1981,1
"6620","ZAF",1982,1
"6621","ZAF",1983,1
"6622","ZAF",1984,1
"6623","ZAF",1985,1
"6624","ZAF",1986,1
"6625","ZAF",1987,1
"6626","ZAF",1988,1
"6627","ZAF",1989,1
"6628","ZAF",1990,1
"6629","ZAF",1991,1
"6630","ZAF",1992,1
"6631","ZAF",1993,1
"6632","ZAF",1994,1
"6633","ZAF",1995,3
"6634","ZAF",1996,3
"6635","ZAF",1997,3
"6636","ZAF",1998,3
"6637","ZAF",1999,3
"6638","ZAF",2000,3
"6639","ZAF",2001,3
"6640","ZAF",2002,3
"6641","ZAF",2003,3
"6642","ZAF",2004,3
"6643","ZAF",2005,3
"6644","ZAF",2006,3
"6645","ZAF",2007,3
"6646","ZAF",2008,3
"6647","ZAF",2009,3
"6648","ZAF",2010,3
"6649","ZAF",2011,3
"6650","ZAF",2012,3
"6651","ZAR",1975,0
"6652","ZAR",1976,0
"6653","ZAR",1977,0
"6654","ZAR",1978,0
"6655","ZAR",1979,0
"6656","ZAR",1980,0
"6657","ZAR",1981,0
"6658","ZAR",1982,0
"6659","ZAR",1983,0
"6660","ZAR",1984,0
"6661","ZAR",1985,0
"6662","ZAR",1986,0
"6663","ZAR",1987,0
"6664","ZAR",1988,0
"6665","ZAR",1989,0
"6666","ZAR",1990,0
"6667","ZAR",1991,0
"6668","ZAR",1992,0
"6669","ZAR",1993,0
"6670","ZAR",1994,0
"6671","ZAR",1995,0
"6672","ZAR",1996,0
"6673","ZAR",1997,0
"6674","ZAR",1998,1
"6675","ZAR",1999,1
"6676","ZAR",2000,1
"6677","ZAR",2001,NA
"6678","ZAR",2002,NA
"6679","ZAR",2003,NA
"6680","ZAR",2004,NA
"6681","ZAR",2005,NA
"6682","ZAR",2006,NA
"6683","ZAR",2007,0
"6684","ZAR",2008,0
"6685","ZAR",2009,0
"6686","ZAR",2010,0
"6687","ZAR",2011,0
"6688","ZAR",2012,0
"6689","ZMB",1975,3
"6690","ZMB",1976,3
"6691","ZMB",1977,3
"6692","ZMB",1978,3
"6693","ZMB",1979,3
"6694","ZMB",1980,3
"6695","ZMB",1981,3
"6696","ZMB",1982,3
"6697","ZMB",1983,3
"6698","ZMB",1984,3
"6699","ZMB",1985,3
"6700","ZMB",1986,3
"6701","ZMB",1987,3
"6702","ZMB",1988,3
"6703","ZMB",1989,3
"6704","ZMB",1990,3
"6705","ZMB",1991,3
"6706","ZMB",1992,3
"6707","ZMB",1993,3
"6708","ZMB",1994,3
"6709","ZMB",1995,3
"6710","ZMB",1996,3
"6711","ZMB",1997,3
"6712","ZMB",1998,3
"6713","ZMB",1999,3
"6714","ZMB",2000,3
"6715","ZMB",2001,3
"6716","ZMB",2002,3
"6717","ZMB",2003,3
"6718","ZMB",2004,3
"6719","ZMB",2005,3
"6720","ZMB",2006,3
"6721","ZMB",2007,3
"6722","ZMB",2008,3
"6723","ZMB",2009,3
"6724","ZMB",2010,3
"6725","ZMB",2011,3
"6726","ZMB",2012,0
"6727","ZWE",1975,0
"6728","ZWE",1976,0
"6729","ZWE",1977,0
"6730","ZWE",1978,0
"6731","ZWE",1979,0
"6732","ZWE",1980,1
"6733","ZWE",1981,0
"6734","ZWE",1982,0
"6735","ZWE",1983,0
"6736","ZWE",1984,0
"6737","ZWE",1985,0
"6738","ZWE",1986,0
"6739","ZWE",1987,0
"6740","ZWE",1988,0
"6741","ZWE",1989,0
"6742","ZWE",1990,0
"6743","ZWE",1991,0
"6744","ZWE",1992,0
"6745","ZWE",1993,0
"6746","ZWE",1994,0
"6747","ZWE",1995,0
"6748","ZWE",1996,0
"6749","ZWE",1997,0
"6750","ZWE",1998,0
"6751","ZWE",1999,0
"6752","ZWE",2000,0
"6753","ZWE",2001,0
"6754","ZWE",2002,0
"6755","ZWE",2003,0
"6756","ZWE",2004,0
"6757","ZWE",2005,0
"6758","ZWE",2006,0
"6759","ZWE",2007,0
"6760","ZWE",2008,0
"6761","ZWE",2009,0
"6762","ZWE",2010,0
"6763","ZWE",2011,0
"6764","ZWE",2012,0
