"","location","TIME","gdpv_annpct_quarterly"
"828","BRA",2014.25,-1.294769
"829","BRA",2014.5,-0.109076
"830","BRA",2014.75,0.084393
"831","BRA",2015,-0.82502
"832","BRA",2015.25,-2.061602
"833","BRA",2015.5,-1.706962
"834","CAN",1960.25,-1.923263
"835","CAN",1960.5,1.526303
"836","CAN",1960.75,0.330836
"837","CAN",1961,-0.879818
"838","CAN",1961.25,2.666578
"839","CAN",1961.5,2.280135
"840","CAN",1961.75,1.309404
"841","CAN",1962,2.31344
"842","CAN",1962.25,0.654102
"843","CAN",1962.5,1.40438
"844","CAN",1962.75,2.185378
"845","CAN",1963,0.550606
"846","CAN",1963.25,1.276227
"847","CAN",1963.5,0.733335
"848","CAN",1963.75,3.32539
"849","CAN",1964,2.266584
"850","CAN",1964.25,0.229332
"851","CAN",1964.5,1.144355
"852","CAN",1964.75,0.688069
"853","CAN",1965,2.995846
"854","CAN",1965.25,0.941835
"855","CAN",1965.5,1.452772
"856","CAN",1965.75,2.603956
"857","CAN",1966,1.83617
"858","CAN",1966.25,1.941325
"859","CAN",1966.5,-0.016087
"860","CAN",1966.75,1.238613
"861","CAN",1967,-0.400878
"862","CAN",1967.25,2.083437
"863","CAN",1967.5,0.505849
"864","CAN",1967.75,0.323112
"865","CAN",1968,0.627571
"866","CAN",1968.25,2.715352
"867","CAN",1968.5,1.509909
"868","CAN",1968.75,1.431916
"869","CAN",1969,1.180646
"870","CAN",1969.25,0.440337
"871","CAN",1969.5,1.109856
"872","CAN",1969.75,1.548866
"873","CAN",1970,0.597389
"874","CAN",1970.25,0.10001
"875","CAN",1970.5,0.890589
"876","CAN",1970.75,0.250888
"877","CAN",1971,-0.573778
"878","CAN",1971.25,3.04707
"879","CAN",1971.5,2.778675
"880","CAN",1971.75,1.201529
"881","CAN",1972,-0.467454
"882","CAN",1972.25,2.887188
"883","CAN",1972.5,0.024902
"884","CAN",1972.75,2.532046
"885","CAN",1973,2.732388
"886","CAN",1973.25,1.028042
"887","CAN",1973.5,0.344822
"888","CAN",1973.75,2.054524
"889","CAN",1974,0.983339
"890","CAN",1974.25,0.79947
"891","CAN",1974.5,0.014051
"892","CAN",1974.75,0.382654
"893","CAN",1975,-0.179032
"894","CAN",1975.25,0.769017
"895","CAN",1975.5,1.428317
"896","CAN",1975.75,0.817562
"897","CAN",1976,1.801778
"898","CAN",1976.25,2.063014
"899","CAN",1976.5,0.423979
"900","CAN",1976.75,0.119901
"901","CAN",1977,1.63156
"902","CAN",1977.25,0.448734
"903","CAN",1977.5,0.476854
"904","CAN",1977.75,1.599781
"905","CAN",1978,1.127783
"906","CAN",1978.25,0.754914
"907","CAN",1978.5,0.849261
"908","CAN",1978.75,0.920323
"909","CAN",1979,0.96834
"910","CAN",1979.25,1.305042
"911","CAN",1979.5,0.696318
"912","CAN",1979.75,0.613658
"913","CAN",1980,0.919396
"914","CAN",1980.25,-0.217832
"915","CAN",1980.5,-0.034968
"916","CAN",1980.75,1.123208
"917","CAN",1981,2.447854
"918","CAN",1981.25,1.103378
"919","CAN",1981.5,-0.89609
"920","CAN",1981.75,-0.455675
"921","CAN",1982,-1.189497
"922","CAN",1982.25,-1.152753
"923","CAN",1982.5,-0.881686
"924","CAN",1982.75,-0.922884
"925","CAN",1983,1.644656
"926","CAN",1983.25,1.9873
"927","CAN",1983.5,1.133117
"928","CAN",1983.75,1.272203
"929","CAN",1984,1.71501
"930","CAN",1984.25,1.956069
"931","CAN",1984.5,0.424365
"932","CAN",1984.75,1.57611
"933","CAN",1985,1.518987
"934","CAN",1985.25,0.321212
"935","CAN",1985.5,1.266018
"936","CAN",1985.75,1.538556
"937","CAN",1986,-0.022138
"938","CAN",1986.25,0.575723
"939","CAN",1986.5,0.12754
"940","CAN",1986.75,-0.720398
"941","CAN",1987,2.315915
"942","CAN",1987.25,1.296611
"943","CAN",1987.5,1.531916
"944","CAN",1987.75,1.298438
"945","CAN",1988,1.462704
"946","CAN",1988.25,0.88851
"947","CAN",1988.5,0.008201
"948","CAN",1988.75,0.702665
"949","CAN",1989,1.140544
"950","CAN",1989.25,0.384147
"951","CAN",1989.5,0.360921
"952","CAN",1989.75,-0.214275
"953","CAN",1990,0.93863
"954","CAN",1990.25,-0.415758
"955","CAN",1990.5,-0.717766
"956","CAN",1990.75,-0.896397
"957","CAN",1991,-1.446843
"958","CAN",1991.25,0.457351
"959","CAN",1991.5,0.127696
"960","CAN",1991.75,0.180221
"961","CAN",1992,0.065741
"962","CAN",1992.25,0.120396
"963","CAN",1992.5,0.538179
"964","CAN",1992.75,0.565858
"965","CAN",1993,0.63653
"966","CAN",1993.25,0.909762
"967","CAN",1993.5,0.954966
"968","CAN",1993.75,0.430076
"969","CAN",1994,1.471458
"970","CAN",1994.25,1.465433
"971","CAN",1994.5,1.277498
"972","CAN",1994.75,0.725584
"973","CAN",1995,0.922451
"974","CAN",1995.25,0.03402
"975","CAN",1995.5,0.130688
"976","CAN",1995.75,0.40545
"977","CAN",1996,0.062153
"978","CAN",1996.25,0.696088
"979","CAN",1996.5,0.877333
"980","CAN",1996.75,0.795296
"981","CAN",1997,1.319449
"982","CAN",1997.25,1.126081
"983","CAN",1997.5,1.194758
"984","CAN",1997.75,0.958433
"985","CAN",1998,1.402205
"986","CAN",1998.25,0.043497
"987","CAN",1998.5,0.927627
"988","CAN",1998.75,1.350892
"989","CAN",1999,1.812465
"990","CAN",1999.25,0.839816
"991","CAN",1999.5,1.55773
"992","CAN",1999.75,1.421416
"993","CAN",2000,1.596
"994","CAN",2000.25,1.191249
"995","CAN",2000.5,1.010155
"996","CAN",2000.75,0.178002
"997","CAN",2001,0.520403
"998","CAN",2001.25,0.25811
"999","CAN",2001.5,-0.07571
"1000","CAN",2001.75,0.613057
"1001","CAN",2002,1.48979
"1002","CAN",2002.25,0.570013
"1003","CAN",2002.5,0.873704
"1004","CAN",2002.75,0.553905
"1005","CAN",2003,0.550926
"1006","CAN",2003.25,-0.148371
"1007","CAN",2003.5,0.376953
"1008","CAN",2003.75,0.685699
"1009","CAN",2004,0.720986
"1010","CAN",2004.25,1.182448
"1011","CAN",2004.5,1.188855
"1012","CAN",2004.75,0.717907
"1013","CAN",2005,0.34102
"1014","CAN",2005.25,0.71192
"1015","CAN",2005.5,1.230669
"1016","CAN",2005.75,0.990403
"1017","CAN",2006,0.801518
"1018","CAN",2006.25,0.048258
"1019","CAN",2006.5,0.2779
"1020","CAN",2006.75,0.377221
"1021","CAN",2007,0.646596
"1022","CAN",2007.25,0.965139
"1023","CAN",2007.5,0.415515
"1024","CAN",2007.75,0.140063
"1025","CAN",2008,0.059284
"1026","CAN",2008.25,0.346965
"1027","CAN",2008.5,0.834166
"1028","CAN",2008.75,-1.156561
"1029","CAN",2009,-2.284863
"1030","CAN",2009.25,-1.103413
"1031","CAN",2009.5,0.452511
"1032","CAN",2009.75,1.181288
"1033","CAN",2010,1.191352
"1034","CAN",2010.25,0.51419
"1035","CAN",2010.5,0.714111
"1036","CAN",2010.75,1.130483
"1037","CAN",2011,0.739355
"1038","CAN",2011.25,0.189951
"1039","CAN",2011.5,1.387897
"1040","CAN",2011.75,0.790139
"1041","CAN",2012,0.031895
"1042","CAN",2012.25,0.330094
"1043","CAN",2012.5,0.197213
"1044","CAN",2012.75,0.121961
"1045","CAN",2013,1.013766
"1046","CAN",2013.25,0.437211
"1047","CAN",2013.5,0.68233
"1048","CAN",2013.75,0.97595
"1049","CAN",2014,0.120358
"1050","CAN",2014.25,0.904062
"1051","CAN",2014.5,0.527253
"1052","CAN",2014.75,0.830952
"1053","CAN",2015,-0.175199
"1054","CAN",2015.25,-0.063434
"1055","CAN",2015.5,0.581366
"1056","CHE",1960.25,2.027767
"1057","CHE",1960.5,3.665932
"1058","CHE",1960.75,0.04389
"1059","CHE",1961,3.421946
"1060","CHE",1961.25,1.355571
"1061","CHE",1961.5,1.242126
"1062","CHE",1961.75,1.958044
"1063","CHE",1962,0.575396
"1064","CHE",1962.25,1.155195
"1065","CHE",1962.5,1.370741
"1066","CHE",1962.75,0.645239
"1067","CHE",1963,-0.905599
"1068","CHE",1963.25,3.835381
"1069","CHE",1963.5,2.228738
"1070","CHE",1963.75,1.086478
"1071","CHE",1964,0.124763
"1072","CHE",1964.25,3.526249
"1073","CHE",1964.5,-0.546061
"1074","CHE",1964.75,-0.611582
"1075","CHE",1965,2.485869
"1076","CHE",1965.25,0.120877
"1077","CHE",1965.5,1.059563
"1078","CHE",1965.75,-0.261584
"1079","CHE",1966,-1.346317
"1080","CHE",1966.25,5.130424
"1081","CHE",1966.5,-1.256226
"1082","CHE",1966.75,1.150618
"1083","CHE",1967,2.80519
"1084","CHE",1967.25,-0.979198
"1085","CHE",1967.5,-1.163089
"1086","CHE",1967.75,0.513219
"1087","CHE",1968,1.58853
"1088","CHE",1968.25,0.553384
"1089","CHE",1968.5,2.761789
"1090","CHE",1968.75,2.432074
"1091","CHE",1969,-2.393515
"1092","CHE",1969.25,3.5186
"1093","CHE",1969.5,4.158557
"1094","CHE",1969.75,-0.223326
"1095","CHE",1970,1.996142
"1096","CHE",1970.25,1.186441
"1097","CHE",1970.5,1.396769
"1098","CHE",1970.75,0.404999
"1099","CHE",1971,1.114561
"1100","CHE",1971.25,1.590426
"1101","CHE",1971.5,0.617427
"1102","CHE",1971.75,0.749718
"1103","CHE",1972,0.917431
"1104","CHE",1972.25,0.285354
"1105","CHE",1972.5,0.841034
"1106","CHE",1972.75,1.765426
"1107","CHE",1973,0.498111
"1108","CHE",1973.25,-0.087897
"1109","CHE",1973.5,0.923731
"1110","CHE",1973.75,1.762755
"1111","CHE",1974,1.460966
"1112","CHE",1974.25,0.302526
"1113","CHE",1974.5,-2.424597
"1114","CHE",1974.75,-3.572712
"1115","CHE",1975,-2.127131
"1116","CHE",1975.25,-1.071447
"1117","CHE",1975.5,-1.136947
"1118","CHE",1975.75,-0.713896
"1119","CHE",1976,-0.088898
"1120","CHE",1976.25,0.512928
"1121","CHE",1976.5,1.658509
"1122","CHE",1976.75,1.119221
"1123","CHE",1977,-0.058254
"1124","CHE",1977.25,-0.005069
"1125","CHE",1977.5,0.780597
"1126","CHE",1977.75,-0.062869
"1127","CHE",1978,-0.012582
"1128","CHE",1978.25,0.226501
"1129","CHE",1978.5,0.035154
"1130","CHE",1978.75,0.386556
"1131","CHE",1979,0.725127
"1132","CHE",1979.25,0.561031
"1133","CHE",1979.5,0.940532
"1134","CHE",1979.75,1.530937
"1135","CHE",1980,1.831488
"1136","CHE",1980.25,0.313568
"1137","CHE",1980.5,0.526716
"1138","CHE",1980.75,0.896236
"1139","CHE",1981,-1.352453
"1140","CHE",1981.25,1.997016
"1141","CHE",1981.5,0.773921
"1142","CHE",1981.75,0.109244
"1143","CHE",1982,-0.280326
"1144","CHE",1982.25,-1.860944
"1145","CHE",1982.5,-1.199188
"1146","CHE",1982.75,-0.636291
"1147","CHE",1983,1.327039
"1148","CHE",1983.25,0.724046
"1149","CHE",1983.5,0.466738
"1150","CHE",1983.75,0.649909
"1151","CHE",1984,0.916036
"1152","CHE",1984.25,0.381143
"1153","CHE",1984.5,1.351401
"1154","CHE",1984.75,1.100534
"1155","CHE",1985,1.405174
"1156","CHE",1985.25,0.510757
"1157","CHE",1985.5,0.290783
"1158","CHE",1985.75,0.47055
"1159","CHE",1986,0.944253
"1160","CHE",1986.25,0.318917
"1161","CHE",1986.5,0.153348
"1162","CHE",1986.75,-0.142213
"1163","CHE",1987,0.514378
"1164","CHE",1987.25,0.37369
"1165","CHE",1987.5,1.22171
"1166","CHE",1987.75,0.219019
"1167","CHE",1988,1.178907
"1168","CHE",1988.25,0.709518
"1169","CHE",1988.5,0.829164
"1170","CHE",1988.75,1.032007
"1171","CHE",1989,1.152988
"1172","CHE",1989.25,1.238508
"1173","CHE",1989.5,1.066082
"1174","CHE",1989.75,1.285074
"1175","CHE",1990,1.726906
"1176","CHE",1990.25,0.411525
"1177","CHE",1990.5,-0.188632
"1178","CHE",1990.75,-0.320743
"1179","CHE",1991,-0.112616
"1180","CHE",1991.25,-0.635163
"1181","CHE",1991.5,-0.276097
"1182","CHE",1991.75,0.086528
"1183","CHE",1992,0.826622
"1184","CHE",1992.25,-0.264182
"1185","CHE",1992.5,-0.687643
"1186","CHE",1992.75,-0.724578
"1187","CHE",1993,0.03585
"1188","CHE",1993.25,0.623901
"1189","CHE",1993.5,0.228024
"1190","CHE",1993.75,0.642884
"1191","CHE",1994,0.538769
"1192","CHE",1994.25,-0.434964
"1193","CHE",1994.5,0.691692
"1194","CHE",1994.75,0.081173
"1195","CHE",1995,-0.381285
"1196","CHE",1995.25,0.132394
"1197","CHE",1995.5,1.010493
"1198","CHE",1995.75,0.150539
"1199","CHE",1996,0.104295
"1200","CHE",1996.25,-0.166023
"1201","CHE",1996.5,-0.357541
"1202","CHE",1996.75,0.422883
"1203","CHE",1997,0.500411
"1204","CHE",1997.25,1.006163
"1205","CHE",1997.5,1.302834
"1206","CHE",1997.75,1.024766
"1207","CHE",1998,0.49043
"1208","CHE",1998.25,1.00477
"1209","CHE",1998.5,0.095132
"1210","CHE",1998.75,-0.461534
"1211","CHE",1999,0.221756
"1212","CHE",1999.25,0.838311
"1213","CHE",1999.5,0.503167
"1214","CHE",1999.75,2.116306
"1215","CHE",2000,0.844621
"1216","CHE",2000.25,0.639907
"1217","CHE",2000.5,1.098242
"1218","CHE",2000.75,0.786832
"1219","CHE",2001,0.058878
"1220","CHE",2001.25,0.18163
"1221","CHE",2001.5,0.058433
"1222","CHE",2001.75,-0.265899
"1223","CHE",2002,0.363282
"1224","CHE",2002.25,0.075848
"1225","CHE",2002.5,-0.113925
"1226","CHE",2002.75,-0.3525
"1227","CHE",2003,-0.318796
"1228","CHE",2003.25,-0.077421
"1229","CHE",2003.5,0.908735
"1230","CHE",2003.75,1.224167
"1231","CHE",2004,0.788697
"1232","CHE",2004.25,0.341625
"1233","CHE",2004.5,0.305735
"1234","CHE",2004.75,0.243479
"1235","CHE",2005,1.024191
"1236","CHE",2005.25,1.17864
"1237","CHE",2005.5,0.916305
"1238","CHE",2005.75,1.089448
"1239","CHE",2006,1.099788
"1240","CHE",2006.25,0.866404
"1241","CHE",2006.5,0.88171
"1242","CHE",2006.75,1.323388
"1243","CHE",2007,0.994793
"1244","CHE",2007.25,1.096998
"1245","CHE",2007.5,0.807031
"1246","CHE",2007.75,0.819465
"1247","CHE",2008,0.953253
"1248","CHE",2008.25,0.349163
"1249","CHE",2008.5,0.314282
"1250","CHE",2008.75,-1.945431
"1251","CHE",2009,-1.43168
"1252","CHE",2009.25,-0.036967
"1253","CHE",2009.5,0.817197
"1254","CHE",2009.75,0.536861
"1255","CHE",2010,1.018613
"1256","CHE",2010.25,0.801643
"1257","CHE",2010.5,0.450288
"1258","CHE",2010.75,0.769796
"1259","CHE",2011,0.309736
"1260","CHE",2011.25,0.740888
"1261","CHE",2011.5,-0.212318
"1262","CHE",2011.75,0.662696
"1263","CHE",2012,-0.071254
"1264","CHE",2012.25,0.310165
"1265","CHE",2012.5,0.545731
"1266","CHE",2012.75,0.419364
"1267","CHE",2013,0.025647
"1268","CHE",2013.25,1.020282
"1269","CHE",2013.5,0.420217
"1270","CHE",2013.75,0.438083
"1271","CHE",2014,0.512315
"1272","CHE",2014.25,0.097275
"1273","CHE",2014.5,0.621444
"1274","CHE",2014.75,0.693492
"1275","CHE",2015,-0.317472
"1276","CHE",2015.25,0.217168
"1277","CHE",2015.5,-0.017844
"1278","CHL",1995.25,2.757815
"1279","CHL",1995.5,0.489261
"1280","CHL",1995.75,1.839742
"1281","CHL",1996,3.079252
"1282","CHL",1996.25,1.184746
"1283","CHL",1996.5,1.171628
"1284","CHL",1996.75,1.323899
"1285","CHL",1997,1.094454
"1286","CHL",1997.25,2.347896
"1287","CHL",1997.5,2.369165
"1288","CHL",1997.75,2.045483
"1289","CHL",1998,-0.40595
"1290","CHL",1998.25,2.002305
"1291","CHL",1998.5,-0.463898
"1292","CHL",1998.75,-3.508287
"1293","CHL",1999,-0.318761
"1294","CHL",1999.25,0.273996
"1295","CHL",1999.5,2.503275
"1296","CHL",1999.75,2.235366
"1297","CHL",2000,0.370176
"1298","CHL",2000.25,-0.018166
"1299","CHL",2000.5,1.503207
"1300","CHL",2000.75,1.249745
"1301","CHL",2001,1.125862
"1302","CHL",2001.25,0.789491
"1303","CHL",2001.5,-0.629861
"1304","CHL",2001.75,0.934177
"1305","CHL",2002,0.915961
"1306","CHL",2002.25,-0.245209
"1307","CHL",2002.5,0.64697
"1308","CHL",2002.75,2.064843
"1309","CHL",2003,-1.48434
"1310","CHL",2003.25,0.489394
"1311","CHL",2003.5,0.687095
"1312","CHL",2003.75,0.49966
"1313","CHL",2004,2.409857
"1314","CHL",2004.25,1.971202
"1315","CHL",2004.5,2.962701
"1316","CHL",2004.75,1.952447
"1317","CHL",2005,0.133604
"1318","CHL",2005.25,1.286273
"1319","CHL",2005.5,2.668567
"1320","CHL",2005.75,0.958693
"1321","CHL",2006,0.684994
"1322","CHL",2006.25,1.699213
"1323","CHL",2006.5,1.674323
"1324","CHL",2006.75,2.020876
"1325","CHL",2007,0.973152
"1326","CHL",2007.25,0.803178
"1327","CHL",2007.5,0.681621
"1328","CHL",2007.75,1.801403
"1329","CHL",2008,1.965671
"1330","CHL",2008.25,-0.045639
"1331","CHL",2008.5,-0.30036
"1332","CHL",2008.75,-1.740263
"1333","CHL",2009,-1.207079
"1334","CHL",2009.25,0.541135
"1335","CHL",2009.5,1.743449
"1336","CHL",2009.75,1.516462
"1337","CHL",2010,-1.293245
"1338","CHL",2010.25,4.510781
"1339","CHL",2010.5,2.549023
"1340","CHL",2010.75,0.619925
"1341","CHL",2011,1.338709
"1342","CHL",2011.25,0.741015
"1343","CHL",2011.5,0.499649
"1344","CHL",2011.75,2.718727
"1345","CHL",2012,0.735764
"1346","CHL",2012.25,1.79977
"1347","CHL",2012.5,0.777455
"1348","CHL",2012.75,1.920512
"1349","CHL",2013,1.266919
"1350","CHL",2013.25,-0.112877
"1351","CHL",2013.5,1.667428
"1352","CHL",2013.75,-0.123491
"1353","CHL",2014,0.836628
"1354","CHL",2014.25,-0.157593
"1355","CHL",2014.5,0.39569
"1356","CHL",2014.75,0.815489
"1357","CHL",2015,1.057135
"1358","CHL",2015.25,-0.066644
"1359","CHL",2015.5,0.445682
"1360","CHN",2011,2.3
"1361","CHN",2011.25,2.5
"1362","CHN",2011.5,2.2
"1363","CHN",2011.75,1.8
"1364","CHN",2012,1.4
"1365","CHN",2012.25,2.1
"1366","CHN",2012.5,2
"1367","CHN",2012.75,1.9
"1368","CHN",2013,1.6
"1369","CHN",2013.25,1.8
"1370","CHN",2013.5,2.3
"1371","CHN",2013.75,1.7
"1372","CHN",2014,1.6
"1373","CHN",2014.25,1.6
"1374","CHN",2014.5,1.8
"1375","CHN",2014.75,1.8
"1376","CHN",2015,1.7
"1377","CHN",2015.25,1.3
"1378","CHN",2015.5,1.8
"1379","CHN",2015.75,1.6
"1380","COL",2000.25,0.036625
"1381","COL",2000.5,0.571702
"1382","COL",2000.75,-0.124611
"1383","COL",2001,0.72477
"1384","COL",2001.25,0.22547
"1385","COL",2001.5,0.833194
"1386","COL",2001.75,0.623864
"1387","COL",2002,-0.895093
"1388","COL",2002.25,3.441466
"1389","COL",2002.5,-0.349786
"1390","COL",2002.75,0.258571
"1391","COL",2003,0.81781
"1392","COL",2003.25,1.691276
"1393","COL",2003.5,1.190011
"1394","COL",2003.75,1.262317
"1395","COL",2004,1.895313
"1396","COL",2004.25,-0.018725
"1397","COL",2004.5,1.18242
"1398","COL",2004.75,3.204709
"1399","COL",2005,-0.218811
"1400","COL",2005.25,1.73515
"1401","COL",2005.5,0.581868
"1402","COL",2005.75,1.194477
"1403","COL",2006,1.765938
"1404","COL",2006.25,2.204938
"1405","COL",2006.5,2.269743
"1406","COL",2006.75,1.397985
"1407","COL",2007,1.861528
"1408","COL",2007.25,0.575112
"1409","COL",2007.5,2.185707
"1410","COL",2007.75,2.47922
"1411","COL",2008,-0.326033
"1412","COL",2008.25,0.906044
"1413","COL",2008.5,0.612527
"1414","COL",2008.75,-0.843027
"1415","COL",2009,0.478421
"1416","COL",2009.25,0.961214
"1417","COL",2009.5,0.727066
"1418","COL",2009.75,0.733523
"1419","COL",2010,1.140688
"1420","COL",2010.25,0.872196
"1421","COL",2010.5,0.654897
"1422","COL",2010.75,2.536539
"1423","COL",2011,1.466802
"1424","COL",2011.25,1.635927
"1425","COL",2011.5,2.065276
"1426","COL",2011.75,1.040575
"1427","COL",2012,0.979705
"1428","COL",2012.25,0.821202
"1429","COL",2012.5,-0.284528
"1430","COL",2012.75,1.322783
"1431","COL",2013,1.007927
"1432","COL",2013.25,2.62825
"1433","COL",2013.5,1.012861
"1434","COL",2013.75,1.226689
"1435","COL",2014,1.526675
"1436","COL",2014.25,0.303868
"1437","COL",2014.5,1.068494
"1438","COL",2014.75,0.496236
"1439","COL",2015,0.872559
"1440","COL",2015.25,0.522199
"1441","COL",2015.5,1.240113
"1442","CZE",1994.25,0.96711
"1443","CZE",1994.5,1.359144
"1444","CZE",1994.75,2.186255
"1445","CZE",1995,1.708042
"1446","CZE",1995.25,0.395625
"1447","CZE",1995.5,2.919067
"1448","CZE",1995.75,-0.770604
"1449","CZE",1996,2.525673
"1450","CZE",1996.25,0.584504
"1451","CZE",1996.5,0.495543
"1452","CZE",1996.75,-0.200444
"1453","CZE",1997,-0.161805
"1454","CZE",1997.25,-0.535589
"1455","CZE",1997.5,-0.571672
"1456","CZE",1997.75,-0.385308
"1457","CZE",1998,0.252426
"1458","CZE",1998.25,0.213956
"1459","CZE",1998.5,-0.021804
"1460","CZE",1998.75,0.032493
"1461","CZE",1999,-0.045504
"1462","CZE",1999.25,0.677901
"1463","CZE",1999.5,1.044828
"1464","CZE",1999.75,0.851566
"1465","CZE",2000,1.205354
"1466","CZE",2000.25,1.693028
"1467","CZE",2000.5,1.234525
"1468","CZE",2000.75,0.563106
"1469","CZE",2001,0.724453
"1470","CZE",2001.25,0.694772
"1471","CZE",2001.5,0.370029
"1472","CZE",2001.75,0.488789
"1473","CZE",2002,0.081335
"1474","CZE",2002.25,0.198849
"1475","CZE",2002.5,0.791295
"1476","CZE",2002.75,0.802863
"1477","CZE",2003,1.081817
"1478","CZE",2003.25,0.767005
"1479","CZE",2003.5,1.260401
"1480","CZE",2003.75,0.857339
"1481","CZE",2004,1.198965
"1482","CZE",2004.25,0.812552
"1483","CZE",2004.5,1.901684
"1484","CZE",2004.75,1.903647
"1485","CZE",2005,1.693571
"1486","CZE",2005.25,1.352112
"1487","CZE",2005.5,1.422414
"1488","CZE",2005.75,1.462688
"1489","CZE",2006,2.359523
"1490","CZE",2006.25,1.839716
"1491","CZE",2006.5,1.30626
"1492","CZE",2006.75,1.413045
"1493","CZE",2007,1.510252
"1494","CZE",2007.25,0.929993
"1495","CZE",2007.5,1.396856
"1496","CZE",2007.75,1.322255
"1497","CZE",2008,0.232225
"1498","CZE",2008.25,0.922592
"1499","CZE",2008.5,0.125665
"1500","CZE",2008.75,-1.503736
"1501","CZE",2009,-3.722011
"1502","CZE",2009.25,-0.681155
"1503","CZE",2009.5,0.519307
"1504","CZE",2009.75,0.311153
"1505","CZE",2010,0.430594
"1506","CZE",2010.25,1.227735
"1507","CZE",2010.5,0.610833
"1508","CZE",2010.75,0.578905
"1509","CZE",2011,0.662951
"1510","CZE",2011.25,0.298135
"1511","CZE",2011.5,-0.091805
"1512","CZE",2011.75,0.308648
"1513","CZE",2012,-0.469916
"1514","CZE",2012.25,-0.365469
"1515","CZE",2012.5,-0.536283
"1516","CZE",2012.75,-0.289869
"1517","CZE",2013,-0.912313
"1518","CZE",2013.25,0.537387
"1519","CZE",2013.5,0.415442
"1520","CZE",2013.75,1.404243
"1521","CZE",2014,-0.215611
"1522","CZE",2014.25,0.514328
"1523","CZE",2014.5,0.614035
"1524","CZE",2014.75,0.404006
"1525","CZE",2015,2.490896
"1526","CZE",2015.25,1.030684
"1527","CZE",2015.5,0.536672
"1528","DEU",1960.25,1.779654
"1529","DEU",1960.5,3.456686
"1530","DEU",1960.75,1.022068
"1531","DEU",1961,1.011728
"1532","DEU",1961.25,-0.539334
"1533","DEU",1961.5,2.052513
"1534","DEU",1961.75,0.455605
"1535","DEU",1962,1.473352
"1536","DEU",1962.25,1.042344
"1537","DEU",1962.5,2.39521
"1538","DEU",1962.75,-0.216174
"1539","DEU",1963,-3.498026
"1540","DEU",1963.25,4.484412
"1541","DEU",1963.5,3.469248
"1542","DEU",1963.75,0.483966
"1543","DEU",1964,1.375907
"1544","DEU",1964.25,1.221775
"1545","DEU",1964.5,1.039094
"1546","DEU",1964.75,1.360336
"1547","DEU",1965,1.636564
"1548","DEU",1965.25,1.578071
"1549","DEU",1965.5,0.665876
"1550","DEU",1965.75,0.598452
"1551","DEU",1966,1.815921
"1552","DEU",1966.25,0.307485
"1553","DEU",1966.5,0.122677
"1554","DEU",1966.75,-1.56154
"1555","DEU",1967,-0.497729
"1556","DEU",1967.25,-0.312579
"1557","DEU",1967.5,2.414592
"1558","DEU",1967.75,1.28593
"1559","DEU",1968,1.170304
"1560","DEU",1968.25,0.77728
"1561","DEU",1968.5,2.195194
"1562","DEU",1968.75,1.509434
"1563","DEU",1969,2.516443
"1564","DEU",1969.25,1.283088
"1565","DEU",1969.5,2.148261
"1566","DEU",1969.75,1.536743
"1567","DEU",1970,-1.595662
"1568","DEU",1970.25,3.975818
"1569","DEU",1970.5,1.867836
"1570","DEU",1970.75,0.847607
"1571","DEU",1971,-1.921103
"1572","DEU",1971.25,2.098641
"1573","DEU",1971.5,1.730037
"1574","DEU",1971.75,-0.084182
"1575","DEU",1972,0.101103
"1576","DEU",1972.25,1.632999
"1577","DEU",1972.5,2.335604
"1578","DEU",1972.75,1.553896
"1579","DEU",1973,1.382724
"1580","DEU",1973.25,0.738877
"1581","DEU",1973.5,0.327713
"1582","DEU",1973.75,0.248869
"1583","DEU",1974,0.84569
"1584","DEU",1974.25,-0.076938
"1585","DEU",1974.5,4e-06
"1586","DEU",1974.75,-1.262707
"1587","DEU",1975,-0.577005
"1588","DEU",1975.25,-0.501955
"1589","DEU",1975.5,1.087809
