"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","USD","US Dollar","0","units",,,19338.533008,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","USD","US Dollar","0","units",,,19509.190885,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","USD","US Dollar","0","units",,,19820.324498,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","USD","US Dollar","0","units",,,20044.769829,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","USD","US Dollar","0","units",,,20308.814384,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","USD","US Dollar","0","units",,,20496.351211,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","USD","US Dollar","0","units",,,20673.511833,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","USD","US Dollar","0","units",,,20770.221972,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","USD","US Dollar","0","units",,,20889.203948,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","USD","US Dollar","0","units",,,21107.342968,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","USD","US Dollar","0","units",,,21224.029333,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","USD","US Dollar","0","units",,,21385.78083,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","USD","US Dollar","0","units",,,21523.466661,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","USD","US Dollar","0","units",,,21765.747899,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","USD","US Dollar","0","units",,,22090.191792,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","USD","US Dollar","0","units",,,22372.876456,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","USD","US Dollar","0","units",,,22708.083398,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","USD","US Dollar","0","units",,,22966.901093,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","USD","US Dollar","0","units",,,23262.421327,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","USD","US Dollar","0","units",,,23482.150664,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","USD","US Dollar","0","units",,,23660.630439,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","USD","US Dollar","0","units",,,23799.37778,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","USD","US Dollar","0","units",,,24023.168242,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","USD","US Dollar","0","units",,,24364.056516,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","USD","US Dollar","0","units",,,24795.260108,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","USD","US Dollar","0","units",,,25386.069197,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","USD","US Dollar","0","units",,,25803.466871,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","USD","US Dollar","0","units",,,26212.979793,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","USD","US Dollar","0","units",,,26644.339943,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","USD","US Dollar","0","units",,,27045.858218,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","USD","US Dollar","0","units",,,27334.85967,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","USD","US Dollar","0","units",,,27641.36926,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","USD","US Dollar","0","units",,,27845.831773,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","USD","US Dollar","0","units",,,28305.467997,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","0","units",,,28627.82186,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","0","units",,,28709.421788,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","0","units",,,28531.962356,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","0","units",,,28261.493914,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","0","units",,,27975.942491,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","0","units",,,28048.716629,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","0","units",,,28225.518477,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","USD","US Dollar","0","units",,,28521.747013,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","USD","US Dollar","0","units",,,28889.400183,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","USD","US Dollar","0","units",,,29125.720926,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","USD","US Dollar","0","units",,,29484.645247,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","USD","US Dollar","0","units",,,29765.693333,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","USD","US Dollar","0","units",,,30071.626848,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","USD","US Dollar","0","units",,,30548.981018,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","USD","US Dollar","0","units",,,31072.412466,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","USD","US Dollar","0","units",,,31597.111468,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","USD","US Dollar","0","units",,,32250.559579,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","USD","US Dollar","0","units",,,32515.676434,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","USD","US Dollar","0","units",,,32907.287545,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","USD","US Dollar","0","units",,,33508.277963,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","USD","US Dollar","0","units",,,33943.457989,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","0","units",,,34252.440756,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","0","units",,,34571.874339,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","0","units",,,35036.376533,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","0","units",,,35127.571936,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","0","units",,,35390.309595,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","0","units",,,35015.855997,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","0","units",,,34694.504351,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","0","units",,,34709.26162,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","0","units",,,34794.732515,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","0","units",,,35126.215113,,
"FRA","France","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","0","units",,,35339.498822,,
